id_persona,nombre,edad,puntaje_evaluacion
8281,Luis Garcia,29,14927
8282,Luis Hernandez,43,84728
8283,Diego Lopez,57,48818
8284,Ana Serna,24,91771
8285,Elena Martinez,18,77314
8286,Juan Gomez,26,24071
8287,Andres Hernandez,21,18217
8288,Juan Vargas,21,94658
8289,Jorge Perez,50,96987
8290,Luis Vargas,57,51273
8291,Ana Gomez,26,95369
8292,Marta Gomez,19,97245
8293,Maria Martinez,37,45772
8294,Maria Quintero,52,86811
8295,Lucia Hernandez,63,15779
8296,Camila Rodriguez,40,15201
8297,Diego Perez,20,54438
8298,Juan Ramirez,57,21599
8299,Daniel Lopez,60,84530
8300,Luis Martinez,64,23133
8301,Jorge Hernandez,63,37601
8302,Ana Lopez,50,26728
8303,Pedro Martinez,28,50229
8304,Pedro Ramirez,61,22796
8305,Marta Rodriguez,47,56643
8306,Pedro Quintero,30,56996
8307,Marta Serna,54,67660
8308,Pedro Rodriguez,27,44815
8309,Tatiana Ramirez,42,62038
8310,Tatiana Lopez,52,94054
8311,Elena Serna,57,96011
8312,Andres Rojas,38,69962
8313,Daniel Ramirez,27,46319
8314,Jorge Ramirez,42,94033
8315,Andres Vargas,43,66339
8316,Marta Garcia,31,73660
8317,Lucia Gomez,18,53639
8318,Lucia Hernandez,45,12814
8319,Tatiana Perez,41,73338
8320,Maria Serna,59,77028
8321,Diego Lopez,31,59700
8322,Carlos Garcia,32,98120
8323,Carlos Quintero,32,19892
8324,Pedro Ramirez,34,25273
8325,Pedro Perez,57,34546
8326,Jorge Martinez,39,60799
8327,Carlos Lopez,64,80133
8328,Carlos Quintero,39,17988
8329,Ana Garcia,44,25650
8330,Ana Lopez,64,63013
8331,Maria Hernandez,64,11170
8332,Andres Vargas,39,63651
8333,Pedro Quintero,52,95415
8334,Elena Ramirez,39,84034
8335,Ana Vargas,38,42006
8336,Maria Martinez,31,31665
8337,Tatiana Rojas,19,42800
8338,Tatiana Perez,62,68582
8339,Diego Perez,50,74725
8340,Diego Serna,46,21395
8341,Camila Quintero,19,64292
8342,Tatiana Lopez,64,73099
8343,Luis Serna,27,66153
8344,Camila Rodriguez,57,32493
8345,Luis Serna,25,77879
8346,Lucia Martinez,52,34094
8347,Andres Martinez,61,29327
8348,Jorge Quintero,29,69076
8349,Juan Lopez,65,59646
8350,Carlos Serna,31,61890
8351,Carlos Ramirez,58,27769
8352,Tatiana Perez,56,25745
8353,Lucia Garcia,59,91718
8354,Luis Perez,49,15262
8355,Andres Serna,43,85627
8356,Daniel Perez,27,36784
8357,Ana Rojas,19,63455
8358,Maria Lopez,59,28279
8359,Jorge Rodriguez,38,23689
8360,Jorge Lopez,35,45001
8361,Juan Ramirez,47,85643
8362,Daniel Perez,21,67406
8363,Tatiana Rodriguez,64,14330
8364,Daniel Rojas,38,29103
8365,Lucia Rojas,39,45965
8366,Juan Ramirez,20,14813
8367,Diego Martinez,44,64613
8368,Tatiana Rodriguez,48,83681
8369,Daniel Garcia,44,72995
8370,Juan Quintero,22,77310
8371,Maria Garcia,39,50329
8372,Pedro Perez,46,39562
8373,Lucia Rodriguez,42,62479
8374,Tatiana Ramirez,50,21104
8375,Tatiana Gomez,36,33407
8376,Elena Vargas,47,36889
8377,Daniel Garcia,22,62604
8378,Diego Rojas,19,23926
8379,Lucia Lopez,37,24492
8380,Daniel Garcia,50,58434
8381,Marta Rodriguez,42,33316
8382,Luis Vargas,55,10247
8383,Elena Hernandez,28,86870
8384,Diego Serna,56,54863
8385,Elena Ramirez,22,28336
8386,Maria Gomez,52,47805
8387,Carlos Vargas,37,87232
8388,Maria Martinez,64,74259
8389,Daniel Lopez,48,23397
8390,Marta Serna,32,47788
8391,Camila Rodriguez,35,33610
8392,Lucia Hernandez,35,81342
8393,Andres Hernandez,25,39072
8394,Ana Quintero,59,26419
8395,Diego Martinez,43,27398
8396,Luis Rojas,51,74600
8397,Juan Gomez,59,48617
8398,Lucia Perez,27,99889
8399,Elena Perez,24,66910
8400,Jorge Garcia,49,61644
8401,Ana Lopez,47,12653
8402,Diego Garcia,20,58204
8403,Carlos Ramirez,45,85859
8404,Pedro Vargas,28,54423
8405,Andres Ramirez,43,51452
8406,Diego Rojas,61,67521
8407,Ana Martinez,60,69521
8408,Tatiana Rojas,57,66720
8409,Daniel Ramirez,41,74554
8410,Lucia Hernandez,44,93178
8411,Diego Rojas,21,81785
8412,Daniel Rodriguez,31,68681
8413,Tatiana Lopez,19,74074
8414,Jorge Garcia,52,20509
8415,Luis Perez,62,95508
8416,Tatiana Vargas,21,58611
8417,Tatiana Rojas,35,69959
8418,Ana Martinez,40,48531
8419,Ana Quintero,38,50450
8420,Luis Lopez,56,62256
8421,Elena Lopez,22,34311
8422,Andres Lopez,50,76947
8423,Ana Perez,49,34480
8424,Lucia Rodriguez,37,72647
8425,Daniel Lopez,37,93613
8426,Jorge Serna,24,82894
8427,Diego Serna,31,38983
8428,Luis Rojas,63,78463
8429,Tatiana Martinez,35,16730
8430,Luis Rojas,24,11315
8431,Marta Rodriguez,39,73157
8432,Maria Ramirez,65,58657
8433,Luis Serna,35,25406
8434,Elena Rodriguez,34,52264
8435,Jorge Hernandez,61,25432
8436,Marta Lopez,36,38286
8437,Luis Hernandez,43,31677
8438,Ana Lopez,34,73886
8439,Andres Quintero,23,43642
8440,Jorge Quintero,22,16200
8441,Andres Ramirez,28,70999
8442,Lucia Martinez,21,10860
8443,Camila Serna,56,39337
8444,Jorge Rodriguez,22,34644
8445,Juan Garcia,39,96265
8446,Camila Lopez,59,11986
8447,Elena Hernandez,35,22537
8448,Lucia Hernandez,30,80125
8449,Diego Rojas,40,36678
8450,Lucia Vargas,45,48297
8451,Camila Rodriguez,64,91488
8452,Diego Lopez,54,29458
8453,Andres Martinez,48,60981
8454,Andres Rodriguez,50,98078
8455,Diego Rodriguez,50,73297
8456,Elena Martinez,47,93949
8457,Lucia Ramirez,28,33607
8458,Maria Vargas,37,78808
8459,Marta Vargas,50,63961
8460,Luis Martinez,31,83119
8461,Tatiana Quintero,41,83184
8462,Luis Rojas,61,91736
8463,Elena Hernandez,32,98448
8464,Marta Perez,61,48097
8465,Pedro Martinez,28,57345
8466,Maria Serna,53,72407
8467,Marta Quintero,19,72875
8468,Lucia Rodriguez,37,12985
8469,Juan Hernandez,33,61881
8470,Lucia Lopez,27,31330
8471,Juan Serna,34,45157
8472,Luis Garcia,31,55339
8473,Daniel Perez,31,65428
8474,Lucia Gomez,55,14152
8475,Luis Gomez,59,75496
8476,Ana Garcia,48,40459
8477,Elena Gomez,41,63992
8478,Luis Perez,55,51836
8479,Tatiana Serna,41,71835
8480,Luis Martinez,59,40359
8481,Elena Lopez,58,57107
8482,Jorge Garcia,65,58309
8483,Marta Rojas,19,88437
8484,Daniel Rojas,53,68342
8485,Juan Martinez,38,42591
8486,Camila Quintero,43,99155
8487,Luis Vargas,51,72111
8488,Marta Ramirez,65,79671
8489,Tatiana Gomez,39,41733
8490,Daniel Rodriguez,62,14016
8491,Maria Martinez,33,26720
8492,Camila Rodriguez,39,48082
8493,Maria Martinez,38,83487
8494,Ana Ramirez,48,26473
8495,Elena Martinez,39,33139
8496,Luis Garcia,38,89432
8497,Marta Martinez,39,10400
8498,Tatiana Garcia,35,76433
8499,Tatiana Garcia,53,76647
8500,Camila Martinez,34,72341
8501,Ana Rodriguez,39,14819
8502,Maria Hernandez,55,88373
8503,Diego Vargas,41,51807
8504,Marta Garcia,26,21606
8505,Carlos Martinez,38,50446
8506,Diego Ramirez,64,58950
8507,Marta Lopez,60,64333
8508,Lucia Gomez,24,56060
8509,Luis Martinez,43,70845
8510,Marta Garcia,20,98504
8511,Juan Vargas,38,80259
8512,Juan Garcia,18,87717
8513,Tatiana Hernandez,23,57527
8514,Maria Serna,59,57815
8515,Andres Quintero,41,68571
8516,Maria Gomez,26,12039
8517,Maria Hernandez,49,68628
8518,Pedro Vargas,18,53289
8519,Lucia Hernandez,56,64200
8520,Luis Lopez,29,81307
8521,Ana Quintero,29,65676
8522,Jorge Garcia,40,62585
8523,Carlos Perez,28,82854
8524,Tatiana Perez,58,74261
8525,Marta Lopez,58,64243
8526,Carlos Gomez,51,50620
8527,Pedro Perez,43,44491
8528,Marta Vargas,61,94963
8529,Andres Martinez,61,92167
8530,Tatiana Serna,52,90768
8531,Juan Perez,20,96252
8532,Juan Perez,18,95720
8533,Juan Serna,40,28061
8534,Diego Martinez,28,10498
8535,Elena Rodriguez,33,41096
8536,Diego Rodriguez,21,26654
8537,Jorge Hernandez,46,19061
8538,Diego Martinez,42,62252
8539,Diego Perez,49,13975
8540,Jorge Serna,51,40112
8541,Maria Serna,31,92118
8542,Maria Hernandez,61,80668
8543,Elena Vargas,33,38753
8544,Elena Hernandez,65,79435
8545,Lucia Vargas,27,56025
8546,Tatiana Ramirez,35,62068
8547,Maria Garcia,59,65230
8548,Maria Ramirez,34,33035
8549,Diego Serna,31,51830
8550,Camila Garcia,38,14724
8551,Luis Rodriguez,46,81976
8552,Tatiana Hernandez,42,54026
8553,Diego Garcia,53,85098
8554,Carlos Rodriguez,60,12234
8555,Jorge Hernandez,29,64593
8556,Maria Rojas,54,78252
8557,Diego Perez,32,58698
8558,Maria Perez,43,46622
8559,Juan Gomez,33,22556
8560,Marta Martinez,33,86635
8561,Maria Lopez,18,82616
8562,Jorge Ramirez,37,12976
8563,Elena Gomez,20,63394
8564,Luis Quintero,18,52083
8565,Juan Martinez,27,60453
8566,Daniel Hernandez,59,36105
8567,Ana Garcia,43,32948
8568,Daniel Rojas,51,48501
8569,Ana Rodriguez,48,14677
8570,Diego Gomez,38,50390
8571,Tatiana Gomez,29,88883
8572,Marta Ramirez,58,28936
8573,Luis Ramirez,44,29134
8574,Lucia Lopez,58,59303
8575,Daniel Perez,42,54450
8576,Andres Garcia,65,19291
8577,Maria Martinez,63,47546
8578,Jorge Martinez,53,11402
8579,Luis Quintero,33,73096
8580,Carlos Rodriguez,55,29059
8581,Juan Garcia,31,94637
8582,Maria Lopez,43,31794
8583,Juan Lopez,65,75755
8584,Lucia Lopez,58,78885
8585,Elena Hernandez,42,37323
8586,Maria Rojas,33,26719
8587,Elena Rojas,60,22824
8588,Diego Ramirez,60,83225
8589,Camila Perez,52,52188
8590,Luis Garcia,49,50034
8591,Andres Gomez,63,10412
8592,Diego Serna,51,80384
8593,Maria Lopez,40,19305
8594,Carlos Serna,65,94587
8595,Pedro Garcia,41,75239
8596,Elena Serna,56,49760
8597,Andres Garcia,19,81435
8598,Carlos Rodriguez,33,89632
8599,Diego Perez,55,27392
8600,Camila Quintero,65,93164
8601,Camila Martinez,20,23116
8602,Tatiana Martinez,41,82340
8603,Diego Serna,59,90975
8604,Carlos Martinez,19,25534
8605,Pedro Rojas,28,52541
8606,Ana Gomez,23,33014
8607,Lucia Rojas,37,77087
8608,Juan Perez,59,41507
8609,Maria Garcia,35,27135
8610,Camila Vargas,52,54212
8611,Ana Vargas,42,31331
8612,Luis Hernandez,32,32799
8613,Luis Serna,20,85538
8614,Tatiana Perez,62,15530
8615,Elena Martinez,59,21907
8616,Diego Garcia,54,35894
8617,Juan Rodriguez,25,68680
8618,Daniel Hernandez,59,83178
8619,Elena Rojas,44,26559
8620,Maria Hernandez,22,68285
8621,Carlos Rojas,39,25881
8622,Camila Serna,35,30570
8623,Tatiana Vargas,45,30778
8624,Pedro Martinez,18,93187
8625,Luis Rodriguez,52,61120
8626,Jorge Hernandez,55,89286
8627,Marta Hernandez,55,28812
8628,Tatiana Ramirez,25,46428
8629,Tatiana Garcia,20,68872
8630,Juan Serna,39,50785
8631,Lucia Perez,29,25747
8632,Marta Quintero,28,22681
8633,Juan Rojas,26,13502
8634,Diego Vargas,31,10030
8635,Maria Rojas,53,13421
8636,Andres Gomez,44,40340
8637,Jorge Martinez,31,86867
8638,Marta Serna,27,19616
8639,Elena Hernandez,34,55456
8640,Jorge Rodriguez,55,69367
8641,Daniel Garcia,57,90675
8642,Marta Hernandez,22,33562
8643,Juan Rodriguez,48,72941
8644,Daniel Rojas,54,97203
8645,Carlos Gomez,54,25224
8646,Pedro Perez,35,17596
8647,Juan Serna,61,33468
8648,Maria Lopez,31,68260
8649,Jorge Rojas,36,13918
8650,Diego Hernandez,50,91955
8651,Ana Martinez,54,15617
8652,Juan Hernandez,57,17988
8653,Marta Martinez,58,14101
8654,Daniel Serna,29,69595
8655,Ana Martinez,48,96309
8656,Ana Rodriguez,42,74004
8657,Elena Rojas,35,85022
8658,Pedro Martinez,52,82875
8659,Andres Martinez,28,60060
8660,Carlos Vargas,60,33709
8661,Marta Quintero,62,57236
8662,Diego Gomez,42,48115
8663,Camila Hernandez,61,18405
8664,Ana Gomez,24,30651
8665,Jorge Hernandez,56,56152
8666,Andres Hernandez,30,15211
8667,Tatiana Gomez,22,53682
8668,Carlos Gomez,37,73864
8669,Pedro Hernandez,48,96215
8670,Ana Lopez,64,31942
8671,Pedro Gomez,26,98242
8672,Jorge Lopez,20,71035
8673,Tatiana Garcia,26,24170
8674,Carlos Rojas,58,83880
8675,Ana Ramirez,48,83001
8676,Luis Martinez,49,55281
8677,Elena Gomez,60,51277
8678,Carlos Serna,54,82651
8679,Maria Ramirez,41,90920
8680,Lucia Rojas,50,84833
8681,Juan Ramirez,37,32030
8682,Andres Serna,22,32380
8683,Jorge Rojas,46,68574
8684,Diego Lopez,53,31581
8685,Luis Hernandez,30,93680
8686,Jorge Martinez,49,46306
8687,Luis Vargas,53,79889
8688,Jorge Perez,65,39323
8689,Carlos Perez,42,49024
8690,Jorge Garcia,19,35725
8691,Daniel Vargas,37,78817
8692,Camila Rojas,65,51707
8693,Ana Serna,57,61984
8694,Juan Quintero,63,64326
8695,Lucia Quintero,36,23371
8696,Ana Perez,57,68450
8697,Maria Gomez,61,13017
8698,Pedro Rodriguez,49,58733
8699,Camila Perez,54,79070
8700,Tatiana Rojas,33,38394
8701,Andres Rodriguez,21,29476
8702,Elena Quintero,36,93251
8703,Andres Garcia,32,49348
8704,Andres Quintero,34,65876
8705,Andres Martinez,30,25923
8706,Carlos Quintero,45,11776
8707,Daniel Ramirez,24,87283
8708,Luis Rodriguez,25,41130
8709,Luis Serna,42,88077
8710,Marta Rodriguez,56,61719
8711,Tatiana Rodriguez,40,25017
8712,Ana Garcia,33,81524
8713,Elena Martinez,32,63286
8714,Pedro Hernandez,31,53488
8715,Daniel Vargas,51,52453
8716,Tatiana Quintero,24,93631
8717,Lucia Rojas,36,42153
8718,Jorge Lopez,27,16236
8719,Ana Rojas,33,63610
8720,Andres Martinez,52,97324
8721,Jorge Rodriguez,18,13350
8722,Daniel Lopez,30,37532
8723,Camila Rojas,39,93492
8724,Marta Lopez,61,78015
8725,Tatiana Hernandez,23,81726
8726,Camila Vargas,28,46260
8727,Daniel Ramirez,19,46583
8728,Carlos Hernandez,56,45630
8729,Luis Garcia,33,77220
8730,Daniel Garcia,64,16800
8731,Marta Ramirez,33,80267
8732,Ana Perez,34,59210
8733,Carlos Perez,42,15871
8734,Camila Perez,43,24837
8735,Elena Gomez,43,76262
8736,Jorge Gomez,57,88833
8737,Tatiana Vargas,59,77396
8738,Tatiana Rodriguez,62,62305
8739,Daniel Lopez,48,71216
8740,Tatiana Ramirez,47,90303
8741,Pedro Martinez,52,61140
8742,Andres Lopez,59,67026
8743,Elena Serna,38,84884
8744,Daniel Perez,59,72983
8745,Ana Lopez,56,16653
8746,Maria Perez,47,41947
8747,Maria Serna,48,94112
8748,Ana Martinez,19,33912
8749,Maria Serna,45,15883
8750,Tatiana Quintero,18,11943
8751,Luis Vargas,22,17544
8752,Diego Lopez,63,58516
8753,Marta Quintero,41,65463
8754,Ana Rodriguez,41,74902
8755,Elena Rodriguez,63,92543
8756,Juan Quintero,40,32280
8757,Jorge Rojas,33,67174
8758,Marta Rojas,28,16713
8759,Elena Rojas,49,45810
8760,Carlos Perez,64,82289
8761,Daniel Vargas,50,49800
8762,Elena Rojas,57,42556
8763,Camila Hernandez,61,86694
8764,Andres Garcia,35,85536
8765,Elena Hernandez,64,53159
8766,Daniel Ramirez,56,42190
8767,Elena Quintero,18,82596
8768,Marta Ramirez,55,93996
8769,Maria Perez,64,31469
8770,Juan Perez,50,38739
8771,Luis Lopez,22,23913
8772,Elena Gomez,43,67300
8773,Andres Rojas,30,67649
8774,Lucia Rojas,65,89278
8775,Ana Ramirez,21,88509
8776,Luis Lopez,30,79489
8777,Andres Rojas,19,53423
8778,Tatiana Hernandez,51,52287
8779,Andres Gomez,42,20653
8780,Pedro Martinez,51,28815
8781,Andres Vargas,49,41588
8782,Tatiana Hernandez,60,59985
8783,Maria Vargas,60,46121
8784,Marta Hernandez,35,50911
8785,Juan Lopez,29,75326
8786,Andres Rodriguez,45,41947
8787,Ana Serna,28,58663
8788,Lucia Rodriguez,53,49653
8789,Tatiana Ramirez,58,65268
8790,Marta Lopez,54,15837
8791,Camila Rojas,21,46551
8792,Daniel Hernandez,45,63473
8793,Luis Ramirez,22,12246
8794,Elena Martinez,40,65870
8795,Tatiana Serna,29,81540
8796,Camila Rodriguez,62,66953
8797,Lucia Rojas,55,20861
8798,Tatiana Martinez,22,45853
8799,Jorge Lopez,22,90367
8800,Elena Lopez,65,93726
8801,Juan Perez,48,38138
8802,Diego Rodriguez,24,58658
8803,Lucia Martinez,46,62923
8804,Andres Vargas,34,64004
8805,Jorge Rojas,51,96263
8806,Jorge Martinez,60,71267
8807,Ana Vargas,31,18541
8808,Andres Serna,22,70759
8809,Lucia Quintero,28,55722
8810,Lucia Garcia,21,36394
8811,Carlos Gomez,32,76661
8812,Luis Quintero,36,46961
8813,Tatiana Hernandez,56,48014
8814,Daniel Gomez,22,15363
8815,Andres Gomez,48,51271
8816,Juan Lopez,51,29258
8817,Marta Serna,60,59109
8818,Pedro Lopez,37,64214
8819,Marta Quintero,65,30370
8820,Pedro Perez,46,19648
8821,Pedro Rodriguez,20,20185
8822,Luis Vargas,45,63313
8823,Juan Ramirez,52,52361
8824,Camila Rodriguez,47,87745
8825,Daniel Quintero,65,66918
8826,Maria Gomez,24,94665
8827,Andres Lopez,49,63269
8828,Tatiana Quintero,51,86084
8829,Marta Rodriguez,63,83480
8830,Pedro Vargas,62,77650
8831,Daniel Perez,23,69567
8832,Luis Serna,39,69704
8833,Pedro Perez,20,42094
8834,Lucia Perez,35,13481
8835,Tatiana Ramirez,51,34112
8836,Carlos Lopez,54,12777
8837,Carlos Rojas,36,57802
8838,Lucia Lopez,28,93564
8839,Marta Ramirez,45,22575
8840,Elena Perez,56,44694
8841,Jorge Perez,48,66186
8842,Lucia Rojas,36,11258
8843,Daniel Quintero,31,46239
8844,Andres Vargas,23,78207
8845,Diego Hernandez,51,25190
8846,Carlos Quintero,24,16241
8847,Carlos Gomez,61,18872
8848,Andres Lopez,39,83647
8849,Luis Martinez,31,68744
8850,Camila Lopez,56,98665
8851,Juan Rojas,64,97973
8852,Jorge Garcia,49,52020
8853,Maria Gomez,47,31200
8854,Elena Gomez,34,61861
8855,Pedro Gomez,54,96065
8856,Diego Lopez,38,68647
8857,Ana Quintero,33,64688
8858,Pedro Serna,18,48834
8859,Jorge Hernandez,55,86473
8860,Lucia Perez,52,43842
8861,Elena Gomez,42,30021
8862,Elena Gomez,43,27670
8863,Camila Hernandez,62,48930
8864,Tatiana Ramirez,32,62484
8865,Pedro Rodriguez,23,55151
8866,Camila Hernandez,25,67900
8867,Jorge Rodriguez,53,20196
8868,Ana Rodriguez,45,49467
8869,Ana Perez,21,30017
8870,Juan Serna,19,93963
8871,Maria Garcia,46,20652
8872,Carlos Rojas,35,21107
8873,Tatiana Perez,53,46196
8874,Diego Lopez,34,96296
8875,Daniel Garcia,46,54476
8876,Camila Serna,45,19130
8877,Lucia Ramirez,65,23760
8878,Jorge Hernandez,29,57921
8879,Pedro Gomez,49,60954
8880,Camila Vargas,38,64257
8881,Lucia Lopez,49,52474
8882,Jorge Lopez,60,40797
8883,Andres Garcia,31,17808
8884,Tatiana Lopez,46,28680
8885,Jorge Hernandez,51,13278
8886,Pedro Rojas,51,72861
8887,Pedro Garcia,54,43674
8888,Marta Garcia,41,63953
8889,Tatiana Vargas,54,90423
8890,Camila Gomez,26,42141
8891,Maria Serna,54,76154
8892,Carlos Martinez,22,31732
8893,Ana Lopez,19,21995
8894,Lucia Rodriguez,42,30552
8895,Elena Rodriguez,62,73829
8896,Andres Martinez,28,78720
8897,Lucia Gomez,61,56750
8898,Carlos Rojas,61,53228
8899,Ana Gomez,39,13652
8900,Ana Gomez,54,98923
8901,Diego Perez,38,49804
8902,Camila Rojas,22,58880
8903,Camila Serna,33,22347
8904,Lucia Lopez,24,37876
8905,Elena Lopez,18,12638
8906,Ana Garcia,29,47731
8907,Carlos Serna,19,99248
8908,Lucia Quintero,30,10814
8909,Ana Serna,41,54308
8910,Luis Serna,25,99068
8911,Andres Rojas,57,18490
8912,Maria Perez,60,38124
8913,Diego Martinez,53,10702
8914,Lucia Lopez,40,94769
8915,Luis Lopez,28,70833
8916,Diego Martinez,64,18211
8917,Diego Serna,35,48632
8918,Camila Serna,61,42987
8919,Elena Ramirez,29,51577
8920,Carlos Garcia,62,69106
8921,Luis Quintero,64,33184
8922,Lucia Martinez,51,14802
8923,Tatiana Lopez,29,30357
8924,Luis Ramirez,26,13601
8925,Maria Hernandez,28,44160
8926,Jorge Quintero,64,56504
8927,Elena Rodriguez,22,85066
8928,Elena Lopez,50,94063
8929,Carlos Perez,51,54050
8930,Pedro Vargas,41,95104
8931,Jorge Ramirez,44,96127
8932,Diego Quintero,56,46953
8933,Pedro Hernandez,24,17048
8934,Elena Perez,23,92260
8935,Jorge Gomez,63,48565
8936,Camila Hernandez,57,63213
8937,Tatiana Ramirez,28,37392
8938,Ana Ramirez,25,28189
8939,Jorge Vargas,28,90550
8940,Carlos Vargas,56,79012
8941,Daniel Vargas,44,11033
8942,Pedro Perez,37,37095
8943,Pedro Rodriguez,43,72099
8944,Jorge Garcia,33,53784
8945,Marta Hernandez,44,86125
8946,Lucia Perez,34,81072
8947,Marta Lopez,56,26667
8948,Tatiana Garcia,45,11556
8949,Ana Gomez,48,85099
8950,Daniel Rodriguez,50,36102
8951,Lucia Quintero,54,57413
8952,Diego Garcia,46,17488
8953,Lucia Hernandez,20,75613
8954,Pedro Martinez,47,84128
8955,Maria Martinez,51,21743
8956,Marta Hernandez,26,80005
8957,Jorge Perez,27,52912
8958,Luis Hernandez,34,43966
8959,Jorge Ramirez,35,61324
8960,Carlos Garcia,40,68946
8961,Jorge Lopez,51,25620
8962,Elena Garcia,33,97506
8963,Jorge Quintero,47,60695
8964,Daniel Garcia,64,65549
8965,Maria Perez,53,34109
8966,Camila Hernandez,54,86203
8967,Daniel Ramirez,47,12677
8968,Jorge Rodriguez,19,97644
8969,Maria Rodriguez,41,31180
8970,Carlos Gomez,28,86195
8971,Pedro Garcia,40,46621
8972,Luis Martinez,56,84984
8973,Camila Quintero,34,62547
8974,Jorge Vargas,50,54414
8975,Juan Gomez,55,64133
8976,Jorge Rodriguez,30,92199
8977,Jorge Serna,31,95141
8978,Daniel Gomez,55,57096
8979,Ana Quintero,53,25535
8980,Camila Martinez,21,23633
8981,Maria Martinez,62,64575
8982,Daniel Ramirez,29,91223
8983,Maria Vargas,45,77938
8984,Marta Rojas,36,44579
8985,Diego Rojas,59,25373
8986,Andres Gomez,33,81207
8987,Jorge Gomez,59,60052
8988,Carlos Martinez,62,41450
8989,Elena Martinez,46,42288
8990,Ana Garcia,59,47861
8991,Daniel Rojas,23,36698
8992,Ana Lopez,52,25383
8993,Tatiana Garcia,63,65262
8994,Maria Hernandez,43,59216
8995,Daniel Serna,37,30255
8996,Maria Quintero,48,19690
8997,Daniel Garcia,33,14049
8998,Jorge Gomez,41,10968
8999,Carlos Rojas,36,36859
9000,Luis Serna,51,44595
9001,Luis Martinez,45,75808
9002,Elena Martinez,47,75016
9003,Andres Garcia,47,19531
9004,Marta Ramirez,29,52989
9005,Andres Vargas,32,86709
9006,Ana Rodriguez,32,81773
9007,Maria Serna,58,31425
9008,Andres Garcia,53,58559
9009,Pedro Perez,23,71721
9010,Maria Garcia,36,56481
9011,Daniel Martinez,44,92648
9012,Lucia Perez,64,91178
9013,Daniel Martinez,33,95165
9014,Daniel Garcia,55,26210
9015,Jorge Rojas,27,86486
9016,Elena Rodriguez,42,27864
9017,Luis Gomez,43,68647
9018,Tatiana Lopez,29,51921
9019,Elena Quintero,43,18021
9020,Marta Ramirez,20,98544
9021,Maria Garcia,22,71311
9022,Marta Lopez,25,73662
9023,Tatiana Vargas,52,40319
9024,Camila Vargas,24,68662
9025,Jorge Rojas,51,36937
9026,Maria Rodriguez,28,18454
9027,Maria Vargas,46,41515
9028,Jorge Ramirez,19,20445
9029,Camila Rojas,46,42791
9030,Pedro Quintero,51,63682
9031,Daniel Ramirez,64,61752
9032,Juan Garcia,22,59800
9033,Andres Lopez,48,10669
9034,Daniel Lopez,28,59660
9035,Jorge Rojas,34,97519
9036,Maria Rojas,56,91264
9037,Elena Ramirez,36,65617
9038,Pedro Garcia,37,76387
9039,Juan Vargas,50,52068
9040,Juan Gomez,47,24150
9041,Luis Ramirez,27,39065
9042,Maria Hernandez,21,87152
9043,Andres Hernandez,53,68701
9044,Andres Ramirez,23,73679
9045,Ana Martinez,41,39408
9046,Juan Ramirez,29,64229
9047,Camila Ramirez,52,46882
9048,Elena Rodriguez,40,10981
9049,Diego Serna,60,71281
9050,Marta Rodriguez,26,96431
9051,Daniel Quintero,23,66025
9052,Luis Ramirez,48,44639
9053,Daniel Hernandez,51,35385
9054,Luis Perez,48,28379
9055,Camila Garcia,43,17275
9056,Maria Hernandez,24,56701
9057,Camila Hernandez,58,22773
9058,Jorge Serna,58,87788
9059,Marta Gomez,39,80810
9060,Andres Rodriguez,31,17014
9061,Daniel Perez,64,57946
9062,Lucia Vargas,49,59281
9063,Andres Rodriguez,62,98749
9064,Carlos Gomez,56,90897
9065,Juan Rodriguez,25,80840
9066,Daniel Perez,63,80944
9067,Marta Serna,59,98633
9068,Camila Garcia,26,21066
9069,Pedro Rodriguez,18,99603
9070,Lucia Garcia,18,78905
9071,Carlos Gomez,21,61723
9072,Diego Hernandez,23,24688
9073,Camila Rodriguez,22,53985
9074,Juan Ramirez,34,24501
9075,Diego Martinez,43,22137
9076,Pedro Serna,26,31984
9077,Carlos Serna,29,10619
9078,Tatiana Rojas,57,96783
9079,Jorge Vargas,63,79778
9080,Maria Hernandez,42,39847
9081,Ana Gomez,38,26691
9082,Andres Quintero,31,46026
9083,Luis Rodriguez,28,77948
9084,Andres Serna,59,56100
9085,Tatiana Perez,36,46452
9086,Carlos Rojas,46,98133
9087,Ana Lopez,59,53632
9088,Tatiana Gomez,43,47233
9089,Diego Vargas,51,76924
9090,Juan Vargas,27,63064
9091,Elena Vargas,57,84173
9092,Tatiana Garcia,25,24965
9093,Camila Ramirez,57,37686
9094,Diego Perez,49,21082
9095,Carlos Quintero,35,82389
9096,Lucia Quintero,33,88393
9097,Marta Hernandez,31,46530
9098,Daniel Gomez,61,68849
9099,Ana Rojas,64,39695
9100,Daniel Vargas,49,95383
9101,Pedro Quintero,33,92898
9102,Lucia Martinez,34,84441
9103,Andres Garcia,46,15657
9104,Carlos Gomez,29,54315
9105,Lucia Martinez,30,90621
9106,Carlos Hernandez,39,66835
9107,Elena Perez,35,86471
9108,Marta Hernandez,46,91448
9109,Maria Perez,43,92504
9110,Elena Lopez,39,49341
9111,Camila Ramirez,38,47898
9112,Carlos Quintero,40,80378
9113,Jorge Martinez,48,27599
9114,Camila Gomez,41,40571
9115,Jorge Gomez,27,36744
9116,Elena Gomez,39,89746
9117,Lucia Vargas,53,97479
9118,Maria Lopez,60,81701
